tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
GQ.5a	GQ.5a_LP-DIR-T	GQ.5a		Hmt	318.0	32.1	2	19	0	0.0	6.4	963	873	K		hargrave 2024-05-09 14:01:58	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.5a	GQ.5a_LP-DIR-T	GQ.5a		Mgt	222.5	-14.3	2	11	0	38.5	9.7	853	723	K		hargrave 2024-05-09 14:01:58	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.6a	GQ.6a_LP-DIR-T	GQ.6a		Hmt	312.5	24.6	2	10	0	0.0	7.2	959	928	K		hargrave 2024-05-09 11:30:38	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.6a	GQ.6a_LP-DIR-T	GQ.6a		Mgt	338.9	-0.3	2	7	0	2.0	7.5	853	813	K		hargrave 2024-05-09 11:30:38	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.6a	GQ.6a_LP-DIR-T	GQ.6a		Hmt	325.1	36.6	2	10	100	0.0	7.2	959	928	K		hargrave 2024-05-09 11:30:38	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Goodrich Quartzite	GQ
GQ.6a		GQ.6a																	This study			1.8e-05		Goodrich Quartzite	GQ
GQ.6a	GQ.6a_LP-DIR-T	GQ.6a		Mgt	339.6	3.5	2	7	100	2.0	7.5	853	813	K		hargrave 2024-05-09 11:30:38	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Goodrich Quartzite	GQ
GQ.7a		GQ.7a																	This study			9e-06		Goodrich Quartzite	GQ
GQ.7a	GQ.7a_LP-DIR-T	GQ.7a		Mgt	1.4	27.1	1	9	0	5.3	8.6	848	773	K		hargrave 2024-05-06 09:46:00	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.7a	GQ.7a_LP-DIR-T	GQ.7a		Mgt	11.4	19.5	1	9	100	5.3	8.6	848	773	K		hargrave 2024-05-06 09:46:00	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Goodrich Quartzite	GQ
GQ.8a	GQ.8a_LP-DIR-T	GQ.8a		Mgt	20.7	55.7	2	9	100	2.6	17.6	853	773	K		hargrave 2024-05-09 11:32:01	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Goodrich Quartzite	GQ
GQ.8a	GQ.8a_LP-DIR-T	GQ.8a		Hmt	10.6	49.5	2	7	100	0.0	7.4	959	947	K		hargrave 2024-05-09 11:32:01	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Goodrich Quartzite	GQ
GQ.8a	GQ.8a_LP-DIR-T	GQ.8a		Hmt	340.3	52.7	2	7	0	0.0	7.4	959	947	K		hargrave 2024-05-09 11:32:01	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.8a		GQ.8a																	This study			1.5e-05		Goodrich Quartzite	GQ
GQ.8a	GQ.8a_LP-DIR-T	GQ.8a		Mgt	341.0	61.4	2	9	0	2.6	17.6	853	773	K		hargrave 2024-05-09 11:32:01	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.9a		GQ.9a																	This study			1.5e-05		Goodrich Quartzite	GQ
GQ.9a	GQ.9a_LP-DIR-T	GQ.9a		Hmt	23.1	40.6	1	16	0	0.0	5.3	959	888	K		hargrave 2024-05-09 11:33:21	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Goodrich Quartzite	GQ
GQ.9a	GQ.9a_LP-DIR-T	GQ.9a		Hmt	34.9	24.7	1	16	100	0.0	5.3	959	888	K		hargrave 2024-05-09 11:33:21	pmagpy-4.2.109: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Goodrich Quartzite	GQ
